team_a,team_b,latitude_a,longitude_a,latitude_b,longitude_b,travel_distance,travel_duration
blackburn-rovers,stoke-city,53.7285943,-2.4891959,53.002668,-2.179404,111403.0,4741.0
blackburn-rovers,hull-city,53.7285943,-2.4891959,53.7456709,-0.3367413,174752.0,8162.0
blackburn-rovers,burnley-fc,53.7285943,-2.4891959,53.7890244,-2.2301736,24133.0,1456.0
blackburn-rovers,blackpool-fc,53.7285943,-2.4891959,53.8048707,-3.0481407,49719.0,2252.0
blackburn-rovers,swansea-city,53.7285943,-2.4891959,51.62144,-3.943645999999999,389238.0,16391.0
blackburn-rovers,cardiff-city,53.7285943,-2.4891959,51.48158100000001,-3.17909,345483.0,14167.0
blackburn-rovers,afc-bournemouth,53.7285943,-2.4891959,50.73523059999999,-1.8382791,442319.0,16425.0
blackburn-rovers,huddersfield-town,53.7285943,-2.4891959,53.645792,-1.7850351,64258.0,4173.0
blackburn-rovers,manchester-city,53.7285943,-2.4891959,53.4807593,-2.2426305,54114.0,3003.0
blackburn-rovers,barnsley-fc,53.7285943,-2.4891959,53.551742,-1.468189,98298.0,5865.0
ipswich-town,liverpool-fc,52.056736,1.14822,53.4302084,-2.9621378,393936.0,16770.0
ipswich-town,southampton-fc,52.056736,1.14822,50.9291132,-1.47131,273826.0,10501.0
ipswich-town,tottenham-hotspur,52.056736,1.14822,51.6032123,-0.0657389,121903.0,5492.0
ipswich-town,coventry-city,52.056736,1.14822,52.406822,-1.519693,214217.0,10028.0
ipswich-town,queens-park-rangers,52.056736,1.14822,51.5092767,-0.2321123,146861.0,7267.0
ipswich-town,manchester-united,52.056736,1.14822,53.4636889,-2.2914568,378877.0,16009.0
ipswich-town,luton-town,52.056736,1.14822,51.8786707,-0.4200255,158519.0,6490.0
ipswich-town,arsenal-fc,52.056736,1.14822,51.5548527,-0.1091085,127957.0,6400.0
ipswich-town,aston-villa,52.056736,1.14822,53.19753,-3.040541,396587.0,16237.0
ipswich-town,chelsea-fc,52.056736,1.14822,51.4820834,-0.1913183,137912.0,8017.0
ipswich-town,crystal-palace,52.056736,1.14822,51.4198825,-0.0785415,135812.0,7041.0
ipswich-town,derby-county,52.056736,1.14822,53.1046782,-1.5623885,288284.0,13048.0
ipswich-town,nottingham-forest,52.056736,1.14822,53.0113911,-1.1868616,240023.0,11506.0
ipswich-town,charlton-athletic,52.056736,1.14822,51.4866871,0.0358469,129333.0,5864.0
ipswich-town,everton-fc,52.056736,1.14822,53.3573617,-2.8137713,381849.0,15968.0
ipswich-town,norwich-city,52.056736,1.14822,52.6308859,1.297355,72575.0,4486.0
ipswich-town,millwall-fc,52.056736,1.14822,51.48586599999999,-0.05092439999999999,133477.0,6395.0
ipswich-town,sheffield-wednesday,52.056736,1.14822,53.41143169999999,-1.5006631,299565.0,13046.0
ipswich-town,sheffield-united,52.056736,1.14822,53.3703762,-1.4715037,297129.0,12766.0
ipswich-town,sunderland-afc,52.056736,1.14822,54.913899,-1.387941,445954.0,18107.0
ipswich-town,leeds-united,52.056736,1.14822,53.77780199999999,-1.572179,323141.0,13665.0
ipswich-town,west-ham-united,52.056736,1.14822,51.53195669999999,0.0394024,121370.0,5402.0
ipswich-town,oldham-athletic,52.056736,1.14822,53.55507,-2.128324,369826.0,15327.0
ipswich-town,notts-county,52.056736,1.14822,52.9546639,-1.1580059,227905.0,11014.0
ipswich-town,middlesbrough-fc,52.056736,1.14822,54.5780389,-1.2176404,406535.0,16388.0
ipswich-town,blackburn-rovers,52.056736,1.14822,53.7285943,-2.4891959,415802.0,17157.0
ipswich-town,swindon-town,52.056736,1.14822,51.55577390000001,-1.7797176,273123.0,11019.0
ipswich-town,newcastle-united,52.056736,1.14822,54.9750986,-1.623124,465286.0,18919.0
ipswich-town,leicester-city,52.056736,1.14822,52.6368778,-1.1397592,201433.0,10057.0
ipswich-town,bolton-wanderers,52.056736,1.14822,53.5813723,-2.5369749,399086.0,16583.0
ipswich-town,bradford-city,52.056736,1.14822,53.795984,-1.759398,337066.0,14520.0
ipswich-town,birmingham-city,52.056736,1.14822,52.48624299999999,-1.890401,242945.0,10676.0
ipswich-town,west-bromwich-albion,52.056736,1.14822,52.517664,-1.995159,252565.0,11681.0
ipswich-town,fulham-fc,52.056736,1.14822,51.4744751,-0.220554,150218.0,8117.0
ipswich-town,portsmouth-fc,52.056736,1.14822,50.7963372,-1.0637899,254772.0,10047.0
ipswich-town,wolverhampton-wanderers,52.056736,1.14822,52.5683233,-2.1270034,282778.0,12572.0
ipswich-town,wigan-athletic,52.056736,1.14822,53.54703379999999,-2.6545208,381303.0,16029.0
ipswich-town,reading-fc,52.056736,1.14822,51.42239319999999,-0.9826326000000001,210338.0,8428.0
ipswich-town,watford-fc,52.056736,1.14822,51.6502945,-0.4025551,145465.0,6536.0
ipswich-town,stoke-city,52.056736,1.14822,53.002668,-2.179404,308817.0,12901.0
ipswich-town,hull-city,52.056736,1.14822,53.7456709,-0.3367413,313492.0,14366.0
ipswich-town,burnley-fc,52.056736,1.14822,53.7890244,-2.2301736,409561.0,17239.0
ipswich-town,blackpool-fc,52.056736,1.14822,53.8048707,-3.0481407,438819.0,17927.0
ipswich-town,swansea-city,52.056736,1.14822,51.62144,-3.943645999999999,444274.0,17168.0
ipswich-town,cardiff-city,52.056736,1.14822,51.48158100000001,-3.17909,387155.0,15015.0
ipswich-town,afc-bournemouth,52.056736,1.14822,50.73523059999999,-1.8382791,312564.0,11843.0
ipswich-town,huddersfield-town,52.056736,1.14822,53.645792,-1.7850351,345263.0,14859.0
ipswich-town,manchester-city,52.056736,1.14822,53.4807593,-2.2426305,375467.0,16340.0
ipswich-town,barnsley-fc,52.056736,1.14822,53.551742,-1.468189,295950.0,13061.0
swindon-town,liverpool-fc,51.55577390000001,-1.7797176,53.4302084,-2.9621378,281790.0,11950.0
swindon-town,southampton-fc,51.55577390000001,-1.7797176,50.9291132,-1.47131,103231.0,4595.0
swindon-town,tottenham-hotspur,51.55577390000001,-1.7797176,51.6032123,-0.0657389,151041.0,7526.0
swindon-town,coventry-city,51.55577390000001,-1.7797176,52.406822,-1.519693,137361.0,6085.0
swindon-town,queens-park-rangers,51.55577390000001,-1.7797176,51.5092767,-0.2321123,123974.0,5721.0
swindon-town,manchester-united,51.55577390000001,-1.7797176,53.4636889,-2.2914568,266731.0,11189.0
swindon-town,luton-town,51.55577390000001,-1.7797176,51.8786707,-0.4200255,152519.0,6324.0
swindon-town,arsenal-fc,51.55577390000001,-1.7797176,51.5548527,-0.1091085,146658.0,7283.0
swindon-town,aston-villa,51.55577390000001,-1.7797176,53.19753,-3.040541,284441.0,11418.0
swindon-town,chelsea-fc,51.55577390000001,-1.7797176,51.4820834,-0.1913183,125331.0,5946.0
swindon-town,crystal-palace,51.55577390000001,-1.7797176,51.4198825,-0.0785415,137183.0,7894.0
swindon-town,derby-county,51.55577390000001,-1.7797176,53.1046782,-1.5623885,231312.0,9990.0
swindon-town,nottingham-forest,51.55577390000001,-1.7797176,53.0113911,-1.1868616,227709.0,9511.0
swindon-town,charlton-athletic,51.55577390000001,-1.7797176,51.4866871,0.0358469,208122.0,8532.0
swindon-town,everton-fc,51.55577390000001,-1.7797176,53.3573617,-2.8137713,269703.0,11148.0
swindon-town,norwich-city,51.55577390000001,-1.7797176,52.6308859,1.297355,326182.0,13005.0
swindon-town,millwall-fc,51.55577390000001,-1.7797176,51.48586599999999,-0.05092439999999999,136863.0,7867.0
swindon-town,sheffield-wednesday,51.55577390000001,-1.7797176,53.41143169999999,-1.5006631,285163.0,11800.0
swindon-town,sheffield-united,51.55577390000001,-1.7797176,53.3703762,-1.4715037,282726.0,11520.0
swindon-town,sunderland-afc,51.55577390000001,-1.7797176,54.913899,-1.387941,458299.0,17851.0
swindon-town,leeds-united,51.55577390000001,-1.7797176,53.77780199999999,-1.572179,326541.0,12826.0
swindon-town,west-ham-united,51.55577390000001,-1.7797176,51.53195669999999,0.0394024,193177.0,8035.0
swindon-town,oldham-athletic,51.55577390000001,-1.7797176,53.55507,-2.128324,287548.0,12107.0
swindon-town,notts-county,51.55577390000001,-1.7797176,52.9546639,-1.1580059,218419.0,9217.0
swindon-town,middlesbrough-fc,51.55577390000001,-1.7797176,54.5780389,-1.2176404,418880.0,16133.0
swindon-town,blackburn-rovers,51.55577390000001,-1.7797176,53.7285943,-2.4891959,303656.0,12337.0
swindon-town,ipswich-town,51.55577390000001,-1.7797176,52.056736,1.14822,273874.0,11356.0
swindon-town,newcastle-united,51.55577390000001,-1.7797176,54.9750986,-1.623124,477631.0,18663.0
swindon-town,leicester-city,51.55577390000001,-1.7797176,52.6368778,-1.1397592,174774.0,8021.0
swindon-town,bolton-wanderers,51.55577390000001,-1.7797176,53.5813723,-2.5369749,286940.0,11764.0
swindon-town,bradford-city,51.55577390000001,-1.7797176,53.795984,-1.759398,335651.0,14198.0
swindon-town,birmingham-city,51.55577390000001,-1.7797176,52.48624299999999,-1.890401,149813.0,6401.0
swindon-town,west-bromwich-albion,51.55577390000001,-1.7797176,52.517664,-1.995159,134562.0,5918.0
swindon-town,fulham-fc,51.55577390000001,-1.7797176,51.4744751,-0.220554,124604.0,5853.0
swindon-town,portsmouth-fc,51.55577390000001,-1.7797176,50.7963372,-1.0637899,131089.0,5772.0
swindon-town,wolverhampton-wanderers,51.55577390000001,-1.7797176,52.5683233,-2.1270034,141206.0,6790.0
swindon-town,wigan-athletic,51.55577390000001,-1.7797176,53.54703379999999,-2.6545208,269157.0,11209.0
swindon-town,reading-fc,51.55577390000001,-1.7797176,51.42239319999999,-0.9826326000000001,65973.0,3071.0
swindon-town,watford-fc,51.55577390000001,-1.7797176,51.6502945,-0.4025551,129345.0,5869.0
swindon-town,stoke-city,51.55577390000001,-1.7797176,53.002668,-2.179404,196671.0,8081.0
swindon-town,hull-city,51.55577390000001,-1.7797176,53.7456709,-0.3367413,358739.0,14331.0
swindon-town,burnley-fc,51.55577390000001,-1.7797176,53.7890244,-2.2301736,323374.0,13164.0
swindon-town,blackpool-fc,51.55577390000001,-1.7797176,53.8048707,-3.0481407,326673.0,13107.0
swindon-town,swansea-city,51.55577390000001,-1.7797176,51.62144,-3.943645999999999,175291.0,7364.0
swindon-town,cardiff-city,51.55577390000001,-1.7797176,51.48158100000001,-3.17909,118172.0,5210.0
swindon-town,afc-bournemouth,51.55577390000001,-1.7797176,50.73523059999999,-1.8382791,141969.0,5937.0
swindon-town,huddersfield-town,51.55577390000001,-1.7797176,53.645792,-1.7850351,320479.0,13772.0
swindon-town,manchester-city,51.55577390000001,-1.7797176,53.4807593,-2.2426305,263320.0,11520.0
swindon-town,barnsley-fc,51.55577390000001,-1.7797176,53.551742,-1.468189,297067.0,12036.0
newcastle-united,liverpool-fc,54.9750986,-1.623124,53.4302084,-2.9621378,278005.0,11649.0
newcastle-united,southampton-fc,54.9750986,-1.623124,50.9291132,-1.47131,529089.0,19696.0
newcastle-united,tottenham-hotspur,54.9750986,-1.623124,51.6032123,-0.0657389,450767.0,17310.0
newcastle-united,coventry-city,54.9750986,-1.623124,52.406822,-1.519693,334336.0,12865.0
newcastle-united,queens-park-rangers,54.9750986,-1.623124,51.5092767,-0.2321123,445840.0,18026.0
newcastle-united,manchester-united,54.9750986,-1.623124,53.4636889,-2.2914568,236311.0,10142.0
newcastle-united,luton-town,54.9750986,-1.623124,51.8786707,-0.4200255,402682.0,15249.0
newcastle-united,arsenal-fc,54.9750986,-1.623124,51.5548527,-0.1091085,439327.0,17824.0
newcastle-united,aston-villa,54.9750986,-1.623124,53.19753,-3.040541,305882.0,11737.0
newcastle-united,chelsea-fc,54.9750986,-1.623124,51.4820834,-0.1913183,478458.0,18747.0
newcastle-united,crystal-palace,54.9750986,-1.623124,51.4198825,-0.0785415,489639.0,19798.0
newcastle-united,derby-county,54.9750986,-1.623124,53.1046782,-1.5623885,258449.0,10212.0
newcastle-united,nottingham-forest,54.9750986,-1.623124,53.0113911,-1.1868616,250791.0,9680.0
newcastle-united,charlton-athletic,54.9750986,-1.623124,51.4866871,0.0358469,459623.0,17950.0
newcastle-united,everton-fc,54.9750986,-1.623124,53.3573617,-2.8137713,291143.0,11468.0
newcastle-united,norwich-city,54.9750986,-1.623124,52.6308859,1.297355,408197.0,18091.0
newcastle-united,millwall-fc,54.9750986,-1.623124,51.48586599999999,-0.05092439999999999,464392.0,18617.0
newcastle-united,sheffield-wednesday,54.9750986,-1.623124,53.41143169999999,-1.5006631,204587.0,8230.0
newcastle-united,sheffield-united,54.9750986,-1.623124,53.3703762,-1.4715037,218401.0,8448.0
newcastle-united,sunderland-afc,54.9750986,-1.623124,54.913899,-1.387941,24072.0,1654.0
newcastle-united,leeds-united,54.9750986,-1.623124,53.77780199999999,-1.572179,165549.0,6467.0
newcastle-united,west-ham-united,54.9750986,-1.623124,51.53195669999999,0.0394024,450234.0,17220.0
newcastle-united,oldham-athletic,54.9750986,-1.623124,53.55507,-2.128324,218923.0,8310.0
newcastle-united,notts-county,54.9750986,-1.623124,52.9546639,-1.1580059,256208.0,10236.0
newcastle-united,middlesbrough-fc,54.9750986,-1.623124,54.5780389,-1.2176404,69090.0,3160.0
newcastle-united,blackburn-rovers,54.9750986,-1.623124,53.7285943,-2.4891959,240035.0,9608.0
newcastle-united,ipswich-town,54.9750986,-1.623124,52.056736,1.14822,452957.0,17481.0
newcastle-united,swindon-town,54.9750986,-1.623124,51.55577390000001,-1.7797176,467338.0,17680.0
newcastle-united,leicester-city,54.9750986,-1.623124,52.6368778,-1.1397592,297117.0,11674.0
newcastle-united,bolton-wanderers,54.9750986,-1.623124,53.5813723,-2.5369749,246684.0,9639.0
newcastle-united,bradford-city,54.9750986,-1.623124,53.795984,-1.759398,186164.0,7503.0
newcastle-united,birmingham-city,54.9750986,-1.623124,52.48624299999999,-1.890401,331122.0,12526.0
newcastle-united,west-bromwich-albion,54.9750986,-1.623124,52.517664,-1.995159,321371.0,13367.0
newcastle-united,fulham-fc,54.9750986,-1.623124,51.4744751,-0.220554,477731.0,18653.0
newcastle-united,portsmouth-fc,54.9750986,-1.623124,50.7963372,-1.0637899,556947.0,20873.0
newcastle-united,wolverhampton-wanderers,54.9750986,-1.623124,52.5683233,-2.1270034,335592.0,13462.0
newcastle-united,wigan-athletic,54.9750986,-1.623124,53.54703379999999,-2.6545208,249733.0,10176.0
newcastle-united,reading-fc,54.9750986,-1.623124,51.42239319999999,-0.9826326000000001,485698.0,18256.0
newcastle-united,watford-fc,54.9750986,-1.623124,51.6502945,-0.4025551,429350.0,16195.0
newcastle-united,stoke-city,54.9750986,-1.623124,53.002668,-2.179404,306146.0,12200.0
newcastle-united,hull-city,54.9750986,-1.623124,53.7456709,-0.3367413,229593.0,8974.0
newcastle-united,burnley-fc,54.9750986,-1.623124,53.7890244,-2.2301736,186264.0,9260.0
newcastle-united,blackpool-fc,54.9750986,-1.623124,53.8048707,-3.0481407,240673.0,9633.0
newcastle-united,swansea-city,54.9750986,-1.623124,51.62144,-3.943645999999999,552246.0,21643.0
newcastle-united,cardiff-city,54.9750986,-1.623124,51.48158100000001,-3.17909,508491.0,19419.0
newcastle-united,afc-bournemouth,54.9750986,-1.623124,50.73523059999999,-1.8382791,567828.0,21038.0
newcastle-united,huddersfield-town,54.9750986,-1.623124,53.645792,-1.7850351,194361.0,7842.0
newcastle-united,manchester-city,54.9750986,-1.623124,53.4807593,-2.2426305,232005.0,9749.0
newcastle-united,barnsley-fc,54.9750986,-1.623124,53.551742,-1.468189,189249.0,7377.0
leicester-city,liverpool-fc,52.6368778,-1.1397592,53.4302084,-2.9621378,188538.0,8890.0
leicester-city,southampton-fc,52.6368778,-1.1397592,50.9291132,-1.47131,238063.0,9422.0
leicester-city,tottenham-hotspur,52.6368778,-1.1397592,51.6032123,-0.0657389,164533.0,7860.0
leicester-city,coventry-city,52.6368778,-1.1397592,52.406822,-1.519693,43311.0,2591.0
leicester-city,queens-park-rangers,52.6368778,-1.1397592,51.5092767,-0.2321123,164298.0,7351.0
leicester-city,manchester-united,52.6368778,-1.1397592,53.4636889,-2.2914568,173479.0,8129.0
leicester-city,luton-town,52.6368778,-1.1397592,51.8786707,-0.4200255,111669.0,5010.0
leicester-city,arsenal-fc,52.6368778,-1.1397592,51.5548527,-0.1091085,158461.0,7363.0
leicester-city,aston-villa,52.6368778,-1.1397592,53.19753,-3.040541,191189.0,8357.0
leicester-city,chelsea-fc,52.6368778,-1.1397592,51.4820834,-0.1913183,187444.0,8507.0
leicester-city,crystal-palace,52.6368778,-1.1397592,51.4198825,-0.0785415,199296.0,10455.0
leicester-city,derby-county,52.6368778,-1.1397592,53.1046782,-1.5623885,78417.0,4442.0
leicester-city,nottingham-forest,52.6368778,-1.1397592,53.0113911,-1.1868616,55784.0,3379.0
leicester-city,charlton-athletic,52.6368778,-1.1397592,51.4866871,0.0358469,196487.0,8809.0
leicester-city,everton-fc,52.6368778,-1.1397592,53.3573617,-2.8137713,176451.0,8088.0
leicester-city,norwich-city,52.6368778,-1.1397592,52.6308859,1.297355,215251.0,9976.0
leicester-city,millwall-fc,52.6368778,-1.1397592,51.48586599999999,-0.05092439999999999,201257.0,9476.0
leicester-city,sheffield-wednesday,52.6368778,-1.1397592,53.41143169999999,-1.5006631,119213.0,5694.0
leicester-city,sheffield-united,52.6368778,-1.1397592,53.3703762,-1.4715037,116777.0,5414.0
leicester-city,sunderland-afc,52.6368778,-1.1397592,54.913899,-1.387941,292755.0,11501.0
leicester-city,leeds-united,52.6368778,-1.1397592,53.77780199999999,-1.572179,169942.0,7059.0
leicester-city,west-ham-united,52.6368778,-1.1397592,51.53195669999999,0.0394024,187099.0,8079.0
leicester-city,oldham-athletic,52.6368778,-1.1397592,53.55507,-2.128324,216627.0,8721.0
leicester-city,notts-county,52.6368778,-1.1397592,52.9546639,-1.1580059,47887.0,2770.0
leicester-city,middlesbrough-fc,52.6368778,-1.1397592,54.5780389,-1.2176404,253336.0,9783.0
leicester-city,blackburn-rovers,52.6368778,-1.1397592,53.7285943,-2.4891959,210404.0,9277.0
leicester-city,ipswich-town,52.6368778,-1.1397592,52.056736,1.14822,199429.0,9172.0
leicester-city,swindon-town,52.6368778,-1.1397592,51.55577390000001,-1.7797176,174510.0,8001.0
leicester-city,newcastle-united,52.6368778,-1.1397592,54.9750986,-1.623124,312087.0,12313.0
leicester-city,bolton-wanderers,52.6368778,-1.1397592,53.5813723,-2.5369749,193688.0,8704.0
leicester-city,bradford-city,52.6368778,-1.1397592,53.795984,-1.759398,183868.0,7914.0
leicester-city,birmingham-city,52.6368778,-1.1397592,52.48624299999999,-1.890401,70167.0,3347.0
leicester-city,west-bromwich-albion,52.6368778,-1.1397592,52.517664,-1.995159,79787.0,4352.0
leicester-city,fulham-fc,52.6368778,-1.1397592,51.4744751,-0.220554,186717.0,8414.0
leicester-city,portsmouth-fc,52.6368778,-1.1397592,50.7963372,-1.0637899,265922.0,10599.0
leicester-city,wolverhampton-wanderers,52.6368778,-1.1397592,52.5683233,-2.1270034,110000.0,5242.0
leicester-city,wigan-athletic,52.6368778,-1.1397592,53.54703379999999,-2.6545208,175905.0,8149.0
leicester-city,reading-fc,52.6368778,-1.1397592,51.42239319999999,-0.9826326000000001,194672.0,7982.0
leicester-city,watford-fc,52.6368778,-1.1397592,51.6502945,-0.4025551,138337.0,5955.0
leicester-city,stoke-city,52.6368778,-1.1397592,53.002668,-2.179404,97527.0,4584.0
leicester-city,hull-city,52.6368778,-1.1397592,53.7456709,-0.3367413,162064.0,7746.0
leicester-city,burnley-fc,52.6368778,-1.1397592,53.7890244,-2.2301736,230122.0,10104.0
leicester-city,blackpool-fc,52.6368778,-1.1397592,53.8048707,-3.0481407,233421.0,10047.0
leicester-city,swansea-city,52.6368778,-1.1397592,51.62144,-3.943645999999999,288905.0,12461.0
leicester-city,cardiff-city,52.6368778,-1.1397592,51.48158100000001,-3.17909,231786.0,10307.0
leicester-city,afc-bournemouth,52.6368778,-1.1397592,50.73523059999999,-1.8382791,276802.0,10764.0
leicester-city,huddersfield-town,52.6368778,-1.1397592,53.645792,-1.7850351,155851.0,7796.0
leicester-city,manchester-city,52.6368778,-1.1397592,53.4807593,-2.2426305,170069.0,8460.0
leicester-city,barnsley-fc,52.6368778,-1.1397592,53.551742,-1.468189,131118.0,5930.0
bolton-wanderers,liverpool-fc,53.5813723,-2.5369749,53.4302084,-2.9621378,64349.0,3291.0
bolton-wanderers,southampton-fc,53.5813723,-2.5369749,50.9291132,-1.47131,386194.0,14473.0
bolton-wanderers,tottenham-hotspur,53.5813723,-2.5369749,51.6032123,-0.0657389,345587.0,14167.0
bolton-wanderers,coventry-city,53.5813723,-2.5369749,52.406822,-1.519693,191143.0,7790.0
bolton-wanderers,queens-park-rangers,53.5813723,-2.5369749,51.5092767,-0.2321123,350139.0,13239.0
bolton-wanderers,manchester-united,53.5813723,-2.5369749,53.4636889,-2.2914568,28213.0,1624.0
bolton-wanderers,luton-town,53.5813723,-2.5369749,51.8786707,-0.4200255,292723.0,11317.0
bolton-wanderers,arsenal-fc,53.5813723,-2.5369749,51.5548527,-0.1091085,339516.0,13670.0
bolton-wanderers,aston-villa,53.5813723,-2.5369749,53.19753,-3.040541,86208.0,3467.0
bolton-wanderers,chelsea-fc,53.5813723,-2.5369749,51.4820834,-0.1913183,357809.0,13887.0
bolton-wanderers,crystal-palace,53.5813723,-2.5369749,51.4198825,-0.0785415,369661.0,15835.0
bolton-wanderers,derby-county,53.5813723,-2.5369749,53.1046782,-1.5623885,106636.0,6265.0
bolton-wanderers,nottingham-forest,53.5813723,-2.5369749,53.0113911,-1.1868616,156337.0,7369.0
bolton-wanderers,charlton-athletic,53.5813723,-2.5369749,51.4866871,0.0358469,377542.0,15117.0
bolton-wanderers,everton-fc,53.5813723,-2.5369749,53.3573617,-2.8137713,59273.0,2640.0
bolton-wanderers,norwich-city,53.5813723,-2.5369749,52.6308859,1.297355,411764.0,16391.0
bolton-wanderers,millwall-fc,53.5813723,-2.5369749,51.48586599999999,-0.05092439999999999,382312.0,15783.0
bolton-wanderers,sheffield-wednesday,53.5813723,-2.5369749,53.41143169999999,-1.5006631,92302.0,5158.0
bolton-wanderers,sheffield-united,53.5813723,-2.5369749,53.3703762,-1.4715037,92992.0,5633.0
bolton-wanderers,sunderland-afc,53.5813723,-2.5369749,54.913899,-1.387941,235052.0,9115.0
bolton-wanderers,leeds-united,53.5813723,-2.5369749,53.77780199999999,-1.572179,79545.0,3323.0
bolton-wanderers,west-ham-united,53.5813723,-2.5369749,51.53195669999999,0.0394024,368153.0,14386.0
bolton-wanderers,oldham-athletic,53.5813723,-2.5369749,53.55507,-2.128324,34982.0,1961.0
bolton-wanderers,notts-county,53.5813723,-2.5369749,52.9546639,-1.1580059,161754.0,7925.0
bolton-wanderers,middlesbrough-fc,53.5813723,-2.5369749,54.5780389,-1.2176404,195633.0,7396.0
bolton-wanderers,blackburn-rovers,53.5813723,-2.5369749,53.7285943,-2.4891959,31696.0,1517.0
bolton-wanderers,ipswich-town,53.5813723,-2.5369749,52.056736,1.14822,395942.0,15588.0
bolton-wanderers,swindon-town,53.5813723,-2.5369749,51.55577390000001,-1.7797176,286942.0,11817.0
bolton-wanderers,newcastle-united,53.5813723,-2.5369749,54.9750986,-1.623124,248401.0,9747.0
bolton-wanderers,leicester-city,53.5813723,-2.5369749,52.6368778,-1.1397592,191450.0,8518.0
bolton-wanderers,bradford-city,53.5813723,-2.5369749,53.795984,-1.759398,74163.0,3412.0
bolton-wanderers,birmingham-city,53.5813723,-2.5369749,52.48624299999999,-1.890401,161520.0,6599.0
bolton-wanderers,west-bromwich-albion,53.5813723,-2.5369749,52.517664,-1.995159,155891.0,6564.0
bolton-wanderers,fulham-fc,53.5813723,-2.5369749,51.4744751,-0.220554,357082.0,13794.0
bolton-wanderers,portsmouth-fc,53.5813723,-2.5369749,50.7963372,-1.0637899,414052.0,15650.0
bolton-wanderers,wolverhampton-wanderers,53.5813723,-2.5369749,52.5683233,-2.1270034,152121.0,6732.0
bolton-wanderers,wigan-athletic,53.5813723,-2.5369749,53.54703379999999,-2.6545208,12468.0,1408.0
bolton-wanderers,reading-fc,53.5813723,-2.5369749,51.42239319999999,-0.9826326000000001,342802.0,13033.0
bolton-wanderers,watford-fc,53.5813723,-2.5369749,51.6502945,-0.4025551,319391.0,12262.0
bolton-wanderers,stoke-city,53.5813723,-2.5369749,53.002668,-2.179404,94016.0,4130.0
bolton-wanderers,hull-city,53.5813723,-2.5369749,53.7456709,-0.3367413,169486.0,6976.0
bolton-wanderers,burnley-fc,53.5813723,-2.5369749,53.7890244,-2.2301736,51414.0,2344.0
bolton-wanderers,blackpool-fc,53.5813723,-2.5369749,53.8048707,-3.0481407,56742.0,2366.0
bolton-wanderers,swansea-city,53.5813723,-2.5369749,51.62144,-3.943645999999999,371850.0,15781.0
bolton-wanderers,cardiff-city,53.5813723,-2.5369749,51.48158100000001,-3.17909,328096.0,13557.0
bolton-wanderers,afc-bournemouth,53.5813723,-2.5369749,50.73523059999999,-1.8382791,424932.0,15815.0
bolton-wanderers,huddersfield-town,53.5813723,-2.5369749,53.645792,-1.7850351,58992.0,2986.0
bolton-wanderers,manchester-city,53.5813723,-2.5369749,53.4807593,-2.2426305,25893.0,1954.0
bolton-wanderers,barnsley-fc,53.5813723,-2.5369749,53.551742,-1.468189,89376.0,5177.0
bradford-city,liverpool-fc,53.795984,-1.759398,53.4302084,-2.9621378,115119.0,6055.0
bradford-city,southampton-fc,53.795984,-1.759398,50.9291132,-1.47131,401676.0,15209.0
bradford-city,tottenham-hotspur,53.795984,-1.759398,51.6032123,-0.0657389,328133.0,13613.0
bradford-city,coventry-city,53.795984,-1.759398,52.406822,-1.519693,206923.0,8378.0
bradford-city,queens-park-rangers,53.795984,-1.759398,51.5092767,-0.2321123,327898.0,13104.0
bradford-city,manchester-united,53.795984,-1.759398,53.4636889,-2.2914568,66230.0,4153.0
bradford-city,luton-town,53.795984,-1.759398,51.8786707,-0.4200255,275269.0,10763.0
bradford-city,arsenal-fc,53.795984,-1.759398,51.5548527,-0.1091085,322062.0,13116.0
bradford-city,aston-villa,53.795984,-1.759398,53.19753,-3.040541,135801.0,5749.0
bradford-city,chelsea-fc,53.795984,-1.759398,51.4820834,-0.1913183,351044.0,14260.0
bradford-city,crystal-palace,53.795984,-1.759398,51.4198825,-0.0785415,362896.0,16208.0
bradford-city,derby-county,53.795984,-1.759398,53.1046782,-1.5623885,131035.0,5725.0
bradford-city,nottingham-forest,53.795984,-1.759398,53.0113911,-1.1868616,123378.0,5193.0
bradford-city,charlton-athletic,53.795984,-1.759398,51.4866871,0.0358469,341010.0,14007.0
bradford-city,everton-fc,53.795984,-1.759398,53.3573617,-2.8137713,121062.0,5480.0
bradford-city,norwich-city,53.795984,-1.759398,52.6308859,1.297355,289584.0,14147.0
bradford-city,millwall-fc,53.795984,-1.759398,51.48586599999999,-0.05092439999999999,345780.0,14673.0
bradford-city,sheffield-wednesday,53.795984,-1.759398,53.41143169999999,-1.5006631,65827.0,3479.0
bradford-city,sheffield-united,53.795984,-1.759398,53.3703762,-1.4715037,79641.0,3697.0
bradford-city,sunderland-afc,53.795984,-1.759398,54.913899,-1.387941,176304.0,7140.0
bradford-city,leeds-united,53.795984,-1.759398,53.77780199999999,-1.572179,20798.0,1348.0
bradford-city,west-ham-united,53.795984,-1.759398,51.53195669999999,0.0394024,331622.0,13276.0
bradford-city,oldham-athletic,53.795984,-1.759398,53.55507,-2.128324,48843.0,2321.0
bradford-city,notts-county,53.795984,-1.759398,52.9546639,-1.1580059,128795.0,5749.0
bradford-city,middlesbrough-fc,53.795984,-1.759398,54.5780389,-1.2176404,136886.0,5421.0
